7.00903,21.5989
31.3762,12.9704
7.2494,0.479517
0.00338177,3.77077
11.658,2.00048
4.25129,0.00382743
47.023,78.4523
49.3368,25.2407
2.41722,12.6362
2.90354,13.7195
45.1608,76.0415
6.54932,20.786
0.0226659,4.62487
7.69896,22.7978
1.57638,10.5985
0.0434518,3.20965
